ID;text;group
1645;post day ago Dave Butler miss Usenet board change little case miss Dave Butler write davebpogo.wv.tek.com Dave Butler subject new biblical contradiction    fallaciously    ANSWERED Judas date Thu Apr 1 20:52:11 1993 basically restrict post type evidence Mr DeCenso present answer question couple spurious insult false claim REPLY O.K. DB    way Mr DeCenso look index Bauer Arndt Gingrich greek lexicon find word act lot klero CHORION state Mr Archer large discussion klero Theological Dictionary New Testament Bromley meaning burial plot discuss discuss form klero eg klero kleroo etc meaning klero eg plot land inheritance mention CHORION burial plot surprise good thing dump Archer reference    DB later correct                                                                        davebpogo.wv.tek.com Dave Butler subject new biblical contradiction    fallaciously    ANSWERED Judas date Fri Apr 2 02:32:11 1993 owe group apology habit check article submission error article state wrong admit handle greek grammar confused klero second word act 1:17 plot land discuss actuality chorion word act 1:18 unfortunately greek dictionary discuss chorion report nuance word know catch sure able aversion disseminate mistake especially use mistake prove point                                                                        REPLY Vary noble Dave want x number source wrong research CHORION little DB course reference Mr DeCenso Bullinger Bullinger use ridiculous exegisis accuse Mr DeCenso actually believe Bullinger reply misquote    response posting article    actually Mr DeCenso benefit argument cause rediscover Bullinger exegisis realize find garbage beneficial convince    REPLY thank correct restating point DB Mr DeCenso reply apologize think Mr DeCenso find drek convincing specify Bullinger find convincing quit hiding disingenuous mask Bullinger believe necessarily believe Mr DeCenso find exegisis convincing REPLY purpose debate allege contradiction diseminate different view possible reconciliation raise Bible scholar student alike present view clearly distinguish DB course Archer Bullinger find Mr DeCenso present greek exegisis Mr DeCenso big thing refer actual Greek find demand quality greek exegisis hypocritical requirement REPLY good point declaring passage contradictory produce superficial reasoning observation dig deeply ' m glad begin post begin Greek study passage depth think necessary DB appropriate look Mr DeCenso actually use evidence know claim standard state actual standard use simply hyperbole Let use try reconcile passage use b hand present use d historical context e historical content f pertinent historical info g cultural context h cultural content pertinent cultural info j grammatical construction k hebrew greek word study    remember Archer Bullinger count    find vaunted criterion exegisis mouthing REPLY question find criterion important plan start use good ability continue present shallow observation mean bad way point    debate    find necessary present total exegetical analysis passage beat bush core verse believe necessary use criterion refute argument Judas Acts Matthew good point use criterion desire hope greatly enhance study passage DB thing actually use passage passage Mr DeCenso honest note list red herring real criterion REPLY reason simple mistate passage claim PASSAGES contradict another- passage contradict 1 complimentary scholarly source mention- 2 Matthew present Judas death claim look defense later reward iniquity act PASSAGE 30 piece silver Matthew PASSAGES valiant attempt later state believe beginning stage debate lay Scriptural groundwork expand deep exegesis DB course reason drastically reinterpret passage Judas death agree passage consider correct REPLY reason different exegetical view passage think majority scholarship wrong conclude passage complimentary problem Tony Rose explanation Judas death                                                                        explain inaccuracy JUDAS hang MATTHEW 27:5 fall HEADLONG BURST open                                                                question manner Judas die constantly confront travel people point apparent discrepancy account obvious irreconcilable error far idea inerrant Bible destroy contradictory account case Matthew relate Judas hang Peter tell fall crush impact statement different necessarily contradict Matthew Judas fall- Peter Judas hang matter person black person white account true supplementary possible reconstruction Judas hang tree edge precipice overlook valley Hinnom hang time limb tree snap rope way Judas fall ledge mangle body process fall       death fit explanation possibility entirely natural terrain valley Hinnom examine valley rocky terrace 25 40 foot height perpendicular tree ledge rocky pavement easy conclude Judas strike jagged rock way tear body open important remember tell long Judas remained hang tree advanced decomposition body fall Louis Gaussen relate story man determined kill individual place sill high window point pistol head pull trigger leap window time hand person man life shoot rightly contend commit suicide jump form tall building case true true case Matthew Peter account death Judas merely situation different perspective event                                                                        reason reject believe attempt discredit inerrancy relate impossible highly unlikely early post                                                                        DB    quote Tony Rose    add text version heavy assume truly opposed tactic find credible find Tony rose eisegesis satisfactory clearly reject David Joslin                                                                        discredit Tony explanation base deem heavy passage address feel way vain attempt reconcile contradiction tell happen reject possibility question Matthew lie Luke lie lie misinformed think alleged contradiction think tell believe respect DB present Mr DeCenso ask question actually find question 1 stupid request answer restrict point point hang efficient manner end life fact bit fluke survive hang fantasy cowboy movie usually refer attempt hanging REPLY work agency investigate child abuse neglect today child attempt suicide hang mother crack fail attempt child psych ward local hospital hang attempt successful assume hanging successful beg question quote    night listen    Bible Answer Man    broadcast Christian Research Institute scholar use term use familiar man BAM teach Comparative Religion Logic interesting    DB prevalent man hang qualifier synonymous state kill REPLY qualifier important time OT passage mention hang outcome Matthew source Judas hang state Judas die result synonymous mean meaning boy age 14 hang live probably thousand document case discover DB thought- fact Mr DeCenso respect Christian scholarly include greek scholar opinion research REPLY thank Dave DB interestingly christian reference read interpret hanging fatal suicide    REPLY        ok use christian source point Tony position value consider valid possibility possible source read wrong lying deceive book Archer toss value include interpretation hanging Judas sure       find error maybe deception source note interpret hanging meaning die possibly true find text remember criterion examine DB include Biblical Knowledge Commentary Woodward Zuck REPLY good source commentary info inerrant DB Interpreters Volume Commentary Bible Laydon volume Bible Commentary J R Dunelow Word meaning Testament Ralph Earl Abingdon Bible Commentary publish Abingdon Harpers Bible Commentary William Neal actually present REPLY appreciate research Dave maybe approach allege contradiction depth study DB case reference specifically describe interpretation Matt 27:5 successful suicide conclude    greek word apagchw(ie hang oneself translate successful hanging REPLY        conclude Tony highly probable outcome Matthew state death result greek word APAGCHO Matthew 27:5 occurrence New Testament septuagint greek translation OT use time Jesus use 2 Samuel 17:23 Ahithophel advice follow saddle donkey arise home house city household order hang died- bury father tomb    Notice state Ahithophel hang    Gr Sept. APAGCHO    explicitly add die doubt result Matthew explicitly tell Judas die Greek suggest success failure simply mean hang oneself DB Mr DeCenso welcome disagree reputable    christian scholar insist hanging successful REPLY       reputable mean err far insist hanging unsuccessful    early post                                                                        agree Tony exegesis probable explanation regard Judas death account criterion ' ve recently notice new thing Matthew MAT 27:5 8 throw piece silver temple depart hang chief priest silver piece lawful treasury price blood consult buy potter field bury stranger field field blood day notice text Judas die result hang hang Luke act tell fall headlong burst open middle entrail gush pretty clear indication detail Acts Peter speech need pick new apostle etc Judas fall dead concept    Matthew Luke recount Judas death highly probable clear    cut                                                                         write                                                                        REPLY stickler Dave recently notice Let look passage Matthew MAT 27:4 sin betray innocent blood MAT 27:5 throw piece silver temple depart hang MAT 27:6 chief priest silver piece lawful treasury price blood MAT 27:7 consult buy potter field bury stranger MAT 27:8 field field blood day Notice verse 5 hang Matthew Judas die assume die result hanging     act ACT 1:18 man purchase field wage iniquity- fall headlong burst open middle entrail gush ACT 1:20 write book Psalms let dwelling place desolate let live it'- let office graphic explanation Judas death line reasoning dispel contradiction myth account Judas death Matthew necessarily explain Judas died-    Judas hang specifically Judas die hang incident     act graphic demise contradiction Matthew act Judas    death REPLY know Matthew hang act probably record death possible plausible fall hanging hit rock burst open long assume case contradiction Matthew Judas die    result hanging scholar believe probably                                                                          quote highly regard scholars explanation look text initially assume Judas die highly probable    DB way agree Judas die hanging book different way deal contradiction discuss simply ignore entirely simply refer Matthew version correct version Matt act Biblical Knowledge Commentary suggest hypothesis Judas hang rot belly explode explain headlong fall branch rope break fall death gut gush explain hang man fall headlong foot REPLY outcome fall dependent factor high person suspend fall obstruction tree branch deviate fall steep incline rocky surface victim fall possibly roll bounce rock etc superficial examination act passage Matthew passage lot info geographical specific Tony quote post                                                                        possible reconstruction Judas hang tree edge precipice overlook valley Hinnom hang time limb tree snap rope way Judas fall ledge mangle body process fall       death fit explanation possibility entirely natural terrain valley Hinnom examine valley rocky terrace 25 40 foot height perpendicular tree ledge rocky pavement easy conclude Judas strike jagged rock way tear body open                                                                        DB truthfully comfort Matthew confuse source potter field prophesy hand author correct Matthew confusion course biblical inerrantist claim word Bible guarantee true God add contradiction death Judas ie prophesy potter field come REPLY study death remind discuss DB second question Mr DeCenso ask sure money Judas purchase land betrayal source point act specifically mention reward iniquity    act 1:18    specifically mention act iniquity talk ie act 1:16 concern Judas guide arrest Jesus point Bible describe act iniquity immediately discuss       reward iniquity inane suggest action iniquity discuss REPLY Dave ACT 1:15 day Peter stand midst disciple altogether number ACT 1:16 Men brother scripture fulfil Holy Spirit speak mouth David concern Judas guide arrest Jesus- ACT 1:17 number obtain ministry ACT 1:18 man purchase field wage iniquity- fall headlong burst open middle entrail gush ACT 1:19 know dwell Jerusalem- field language Akel Dama field Blood ACT 1:20 write book Psalms let dwelling place desolate let live it'- let office notice verse 16 word iniquity use state Judas guide arrest Jesus writer stop vs. 17 number obtain ministry Judas play ministry    JOH 12:6 care poor thief money box- use JOH 13:29 thought Judas money box Jesus buy thing need feast poor know Judas play treasurer se right Peter state Judas play ministry treasurer accord John Luke add parenthetical explanation wage iniquity money ministry steal Judas purchase field believe exegetical explanation wage iniquity think Dave DB clear answer reference unequivocally state type inerrantist instead ask type think Mr Joslin REPLY gladly admit Complete Inerrantist big problem Limited Inerrancy view Frank;3
1646;Apollo astronaut train Meteor Crater Flagstaff area Arizona museum space shop caution ease 6 compare KSC visit worth;2
1647;perfect perpetual i.e. perfect stay way forever perpetual machine exist think law mechanic thermodynamic state atheist BN;0
1648;' ve old demo disk need view use RIX Softworks file diskette set end .scf demo vga resolution 256 color know spatial resolution problem try run demo screen black bar cut horizontally screen screen bar 1 inch wide demo animation run fine second problem find graphic program open display file couple image conversion program mention .scf file system use 486clone Diamond Speedstar 24 Sony monitor suggestion;1
1649;t delete    unfortunately think ' ve figure pretty ask question plan month important government seal warrant Koresh second amendment;3
1650;930420 thou wilt shall Law word sin Restriction Sorry San Jose base rosicrucian order A.M.O.R.C remember time A.M. stand O.R.C Ordo Rosae Crucis word latin order Rose Cross response yes true entire title Ancient Mystical Order Rosae Crucis locate 1342 Naglee Avenue San Jose California 95191 0001 USA consider different largely unrelated number source ' ve documentation link figure H. Spencer Lewis Lewis apparently involve Reuss o.h.o Ordo Templi Orientis year apparently true Lewis charter form O.T.O. body create A.M.O.R.C. subsidiary interesting question Kent headquarters San Jose pretty decent metaphysical bookstore interested book son love run egyptian museum response diagonally street metaphysical book store Ram Metaphysical ' ve purchase wonderful work Crowley Ram Metaphysical Books 1749 Park Ave San Jose 408 294 2651 invoke star Love law love;3
1651;creation story bad example difficulty Bible form translate form chapter problem text demand creation story;3
1653;   Moral Driver distinction delete    compare Driver urge Jealousy urge object jealousy technically exist object apparent capacity jealous presumably detectable description Unbilical pass understand gist tentatively agree think definition sit trouble attempt define reason Moral Driver hint essence Moral definition hint animal capable similar morality Simians similar Social Order easy anthropomorphize animal possible misunderstood p.s thought fall roughly line John Stuart Mill writing Utilitarianism particular plan bit personal ethic social work opinion worth Authority Moral increase probably generation effective think list Morals change Society significantly Authority element come authority figure role model Eric Berne transactional analysis work     Mavis Klein    reference rise deterioration moral standard long term ' ve thought definition ' ve think add Moral Character list definition order dynamic version Moral Nature ie interplay Moral Code associated Authorities suitable analogy graphic equaliser HiFi system Moral Nature set frequency choose amplitudes Moral Character spectrum time Conscience little difficult define reasoning person action context Moral Nature Conscience cut time unbidden unwanted think Conscience manifest decision time compromise Moral Nature Conscience fit Freud SuperEgo plus Moral Driver stimulous urge Freud Id. reasoning mention Freud ego suppose Moral Driver d reason Conscience cut unbidden partially explain question provide stimulous activate Moral driver think need time David religion;3
1654;actually people tell       SSTO development privately cut rate operation course optimistic assume work SSTO application help pay development cost inclined prize somewhat large    1 g;2
1656;yes argument sole purpose death penalty kill people primary argue purpose continue kill people practice utility especially know kill innocent unconscionable existence prison system transportation system base merit society detriment willing accept lose innocent life overwhelming benefit continue existence system stretch evidence argument claim capital punishment case clear maintain capital punsihment system kill innocent people provide net positive gain pin corner ask respond belief state right life wo open debate tiring thread a.a    Bob Beauchaine bobbevice ICO.TEK.COM Queens stay blow Bronx away sink Manhattan sea;0
